Titanium Carbide[Silicon Diborite/Titanium Chromide], 1744547.680, 1388998.480, 1849873.840, 1032129.760, 1417656.640, 1368892.000, 1223475.760, 966733.600, 1016555.440, 1106901.040, 1664314.720, 1513930.960, 1196671.360, 2187048.640, 1909760.560, 1205010.880, 1288360.960, 1254320.320, 1287253.600, 774459.040, 1141440.160, 1051879.840, 1267228.480, 1222370.800, 1134167.680, 1213008.640, 1470425.200, 1574967.760, 1402999.360, 2083433.920, 1534015.360, 1401357.040, 1373470.960, 1303866.160, 1220061.520, 1281146.080, 1102218.640, 1130823.760, 1511669.920, 1552360.720, 1307401.360, 975174.160, 1418438.560, 1637338.720, 1369839.760, 1554042.880, 1499790.160, 1115932.000, 1370890.240, 1303968.160, 1172601.520, 1168137.760, 1500577.360, 1693403.200, 1591910.560, 757595.440, 1084067.440, 1030527.760, 880918.480, 1668973.120, 1230890.320, 1246395.760, 1155946.960, 990555.040, 1812636.400, 1767321.040, 2299169.680, 1929152.800, 1893065.680, 1632414.400, 1128590.320, 1339872.640, 902490.160, 524343.040, 680395.120, 1381462.720, 867837.520, 918443.920, 1132504.240, 1452778.720, 1020961.840, 1462960.960, 1493915.200, 1306884.880, 1276492.480, 588747.760, 916054.720, 1060971.040, 431797.840, 866881.523, 988024.720, 705528.712, 576741.760, 774857.200, 657372.952, 1028208.160, 1247324.488, 821443.192, 1989691.600, 2320544.080, 2339854.000, 2292130.480, 2123892.160, 2083675.120, 1676904.160, 1304981.680, 1544050.000, 587548.240, 1063457.200, 823803.040, 943259.920, 1021911.760, 1362900.616, 1266016.000, 1333839.664, 1420666.048, 1272508.864, 1011721.120, 1209170.800, 594799.360, 996710.728, 974967.520, 1004187.520, 827419.600, 847749.040, 929181.760, 1337419.336, 1440022.960, 1870485.760, 1505890.480, 1483183.600, 1288678.720, 1036016.080, 655027.120, 686609.680, 600554.536, 531253.600, 1342073.603, 931723.360, 269941.600, 939333.280, 945090.160
Tungsten Carbide[Rolled Tungsten Alloy/Sulfuric Acid], 1139648.584, 904502.824, 1217985.304, 480188.104, 1040435.200, 311177.344, 478808.440, 605730.208, 481253.440, 613857.592, 434761.912, 362594.056, 456141.016, 635327.872, 182613.112, 507892.960, 316734.880, 283439.392, 212670.904, 293029.264, 473698.936, 700222.552, 837322.888, 569929.240, 925618.816, 812666.248, 851535.280, 909845.752, 925669.600, 1336894.240, 1085079.808, 940323.592, 1214703.736, 1187870.469, 1449244.734, 1285851.597, 1633272.794, 1279380.302, 1249652.082, 934232.320, 1404465.280, 929353.031, 1249957.427, 1272508.802, 1481518.523, 1344910.612, 1789569.347, 1397214.239, 1440748.151, 1424524.000, 1662007.912, 1374773.416, 1826970.856, 1152684.520, 970517.920, 1151559.280, 939134.800, 750117.448, 390197.632, 932505.088, 323752.576, 370327.840, 629636.008, 878600.560, 930703.456, 1013521.456, 733587.328, 813896.464, 1160795.824, 1105262.392, 1016902.864, 987424.456, 628464.592, 623637.232, 622997.296, 811078.480, 537114.808, 604835.440, 490576.480, 495686.128, 564068.320, 646118.896, 727262.944, 685767.688, 887045.680, 571310.560, 1012543.360, 1489932.232, 1459508.464, 1233536.435, 1442660.824, 1222511.368, 1176268.336, 1357726.552, 1347901.096, 1088552.536, 543038.056, 477221.740, 1255572.302, 842512.163, 161404.377, 796172.800, 709754.010, 743177.920, 591540.878, 689473.120, 753920.800, 657589.994, 660713.279, 566589.119, 621706.079, 667840.192, 904283.414, 1132087.355, 1175300.378, 1289808.362, 1238721.242, 1066344.393, 1281818.793, 1555859.272, 1176934.638, 1275300.695, 1038748.396, 1081321.180, 1400484.460, 1199973.674, 1434789.734, 1340784.544, 1298944.228, 1298715.503, 984342.774, 797928.054, 729590.956, 581970.016, 809554.144, 1056029.958, 1182499.480, 921017.726, 906786.400, 689132.320, 813960.395, 685538.303
Fullerides[Carbon Polymers/Platinum Technite], 3525117.960, 3718012.320, 4159210.176, 3107943.096, 3934459.560, 3082333.920, 2848411.272, 2923042.992, 2566978.320, 2910943.080, 3597869.424, 3225198.240, 3218815.608, 2640844.920, 2692513.632, 2255277.984, 2426604.696, 2177642.712, 2431072.872, 2672497.944, 2880226.392, 2232872.928, 2681528.400, 2123500.344, 2720721.552, 1997781.384, 1992819.360, 1789842.576, 1860113.976, 2120403.240, 1996765.416, 2406796.200, 2366628.312, 2439539.688, 2266116.912, 3184676.112, 3010266.576, 3276556.584, 2792522.472, 2270076.456, 2951993.040, 3409651.032, 2672187.264, 3067953.744, 2630386.968, 2618251.296, 2077552.872, 1129588.752, 1739901.024, 2060746.776, 1924323.552, 1742431.200, 2825826.840, 2043268.968, 2282314.200, 1882779.192, 1919503.824, 2094714.096, 2022908.352, 2649175.560, 1911811.488, 1773534.840, 1477144.344, 1750811.472, 1453560.960, 1951945.440, 2045372.136, 1983246.840, 2097806.856, 2067810.960, 2034416.400, 1464007.392, 1157002.560, 971150.736, 853602.120, 1370706.840, 1417979.904, 1460837.328, 1720138.464, 1268474.208, 1714035.456, 1175572.920, 1851659.880, 1945258.200, 1786213.248, 405766.272, 829312.656, 1680687.696, 1621128.336, 1448112.960, 1567847.976, 1566186.120, 678140.760, 911069.736, 895393.896, 1449956.304, 1479390.792, 1275636.960, 1954781.753, 1356755.664, 847049.904, 1391688.480, 1343133.792, 1902539.179, 1346855.885, 735819.600, 1653790.800, 1274782.236, 451195.440, 1163973.026, 1058703.240, 340986.840, 561169.836, 1036483.109, 1141891.145, 1585028.645, 1594075.762, 1495765.418, 1689552.766, 1169630.086, 1764437.681, 1791884.616, 1729703.856, 1767877.488, 2345249.880, 2396522.256, 2539541.640, 2067976.200, 2401663.320, 1939886.678, 1908937.279, 1508639.933, 1654965.902, 1289545.680, 1172812.392, 1086878.160, 1257323.400, 732662.434, 743779.430, 172095.979, 238144.723, -5276.563
Sylramic Fibers[Ceramic Powder/Hexite], 1379748.840, 1267105.920, 2055203.400, 1612575.840, 2622882.120, 1470959.640, 1321797.480, 1533583.080, 1197602.520, 1611994.440, 1495253.280, 1239012.720, 828962.280, 981102.120, 779164.200, 548744.640, 784779.240, 1335663.600, 977025.000, 1152604.560, 989199.960, 1401450.480, 1322084.760, 728728.200, 1513797.120, 1668949.200, 1537084.800, 2012553.000, 1843192.200, 3048926.280, 2636034.960, 3736100.160, 6620628.120, 3667475.880, 2930010.840, 3921777.720, 2904720.600, 3527876.280, 2971206.840, 2901830.280, 2361006.230, 2538317.760, 2246952.720, 2459077.560, 2180775.000, 2355710.280, 1794231.120, 1632151.800, 1605992.040, 1485113.760, 1293881.040, 1278898.920, 1819371.960, 964172.520, 713087.280, 475427.160, 364233.360, 321758.520, 367013.160, 1094056.560, 500367.480, 425822.400, 466827.840, 409801.200, 479378.520, 877986.120, 1348015.320, 1067515.920, 1395003.120, 1598078.040, 2579651.760, 2512572.360, 2019576.720, 2024445.360, 1979196.960, 1772674.440, 1548122.160, 1483230.720, 1116128.520, 1491884.280, 1087860.600, 931416.360, 780627.120, 824144.520, 1016537.280, 633587.880, 899299.680, 1251299.520, 1144409.760, 1034802.763, 1316028.600, 1210259.712, 1099775.880, 1757727.480, 1614035.472, 1271378.520, 1747768.608, 1597088.832, 2310120.720, 2034190.080, 1159692.720, 1876529.040, 1076930.280, 1886583.360, 1696481.280, 982448.760, 1989635.280, 1796095.920, 1548192.240, 1723328.640, 1735105.440, 1729266.480, 2145912.456, 2283717.960, 3075632.784, 2272770.768, 3140349.264, 2429918.280, 2477666.400, 1924415.160, 2809424.328, 2423040.720, 1925787.360, 2235529.080, 2018004.000, 2371419.480, 2380887.936, 2438514.240, 2241381.000, 1995540.000, 1429629.120, 1486334.640, 1143772.440, 903960.240, 784594.680, 614774.976, -17424.840, 499906.320, 559342.200, 19937.520, 165303.360, 158275.680
Crystalline Carbonide[Carbon Polymers/Crystallite Alloy], 1671270.160, 907270.960, 863021.176, 909127.336, -26050.280, 1333341.640, 1224388.792, 1161588.232, 1106821.600, 1051341.160, 1068579.184, 699341.920, 848817.808, 945783.280, 1390432.072, 995351.464, 1353274.096, 1055319.352, 1182668.872, 1102778.344, 1542550.312, 1131827.728, 1375005.400, 1327106.944, 1531162.312, 1047525.904, 1501385.320, 1545493.096, 1711731.496, 1608016.720, 1707717.376, 1530039.520, 1922644.312, 1302317.128, 1540845.592, 1640463.592, 1759768.696, 1619982.424, 1789880.512, 1966709.896, 1686631.120, 1616709.352, 1579505.344, 861896.224, 1377594.088, 1219540.576, 940178.032, 893322.832, 822341.944, 781036.336, 946193.632, 941485.720, 659247.280, 1291858.288, 1034620.960, 1150452.232, 1032677.824, 1229018.896, 1095137.512, 1162730.800, 944743.408, 783380.320, 673249.624, 945022.792, 780591.640, 1134500.080, 908498.056, 1555253.320, 1651050.496, 1907517.280, 1773250.000, 1799447.272, 1713474.880, 1284871.216, 1334524.720, 816888.400, 881010.904, 812080.408, 673700.104, 1004537.368, 628219.456, 775732.840, 1068703.240, 1154432.843, 1378599.568, 977464.432, 973497.136, 1136205.285, 515363.416, 682011.964, 1096342.336, 1202560.600, 1327552.720, 1100118.136, 967962.376, 1113898.144, 1134369.112, 1177875.280, 1255056.993, 1132686.904, 883169.704, 1079190.640, 1061256.232, 1571480.459, 1395589.965, 1240813.360, 1448996.920, 1211549.476, 1168887.040, 1281723.066, 1359498.880, 1242477.400, 1794596.596, 2386885.869, 1596286.665, 2165600.565, 1842988.562, 2008739.058, 2029563.446, 1324372.406, 1700122.161, 1764076.936, 1915071.256, 1735216.048, 1476898.840, 1046984.776, 1017803.080, 1359332.320, 1038812.320, 1214730.078, 949919.759, 631595.373, 414879.222, 482720.320, 697176.472, 688957.360, 1080422.320, 593386.874, 746126.310, 452659.499, 751858.643, 323490.957
Phenolic Composites[Caesarium Cadmide/Silicon Diborite/Vanadium Hafnite], 2652626.496, 3171332.352, 3581632.992, 2777794.560, 3298888.320, 3185496.864, 3213296.064, 3348003.168, 2811193.536, 2382839.232, 2397715.200, 1804360.704, 1416573.312, 720483.552, 1056652.704, 166022.496, 678932.448, 603916.416, 1504731.360, 1887281.760, 2376859.008, 1962513.024, 1835710.848, 2475482.976, 3078222.240, 2258018.208, 2167806.720, 2332144.128, 2096936.640, 2131061.472, 1852561.344, 1612342.848, 1707433.344, 1636396.992, 1037466.528, 1139709.888, 411258.432, 609821.376, 918554.976, 966771.936, 585913.344, 476476.032, 887142.336, 1174591.968, 1149650.112, 1319083.008, 1175748.096, 856715.712, 912995.616, 1333225.632, 1259402.112, 1289924.640, 935699.616, 1226418.816, 1264622.208, 1032497.280, 1152864.864, 1292016.000, 1457556.864, 1437785.088, 1367726.496, 1822943.904, 1746709.824, 1878308.736, 1304347.296, 1342789.920, 447134.880, 966690.048, 1146418.944, 1738768.224, 1201231.104, 1880949.504, 1083954.432, 1296964.320, 1264040.448, 1558526.880, 1441789.632, 1858975.680, 1544757.888, 1648494.720, 1715796.864, 1324230.624, 1693716.672, 1600322.400, 1874257.248, 1616021.856, 1514949.504, 1805225.856, 2352356.544, 2403676.355, 3243344.064, 2725777.786, 2853196.032, 2659870.368, 2657464.666, 2267219.232, 2389309.094, 2284441.306, 2338865.219, 2492301.216, 2402661.504, 2716551.648, 2202663.552, 1966326.528, 1850433.408, 1629693.792, 1822357.824, 1344422.016, 1187015.232, 827106.816, 665708.064, 2056885.920, 1368001.613, 651842.592, 1975650.067, 1703116.454, 1888702.579, 967465.152, 1874339.328, 1556795.424, 1576308.614, 1345432.320, 1635014.592, 1942643.424, 1561909.440, 1575110.304, 1126910.285, 75802.464, 710984.832, 960255.264, 601569.792, 329966.592, 161231.424, -102998.208, 91883.424, 224344.397, 307431.840, 374390.400, 609933.696, 420179.136, -53002.560, 68288.064
Fernite Carbide[Ceramic Powder/Fernite Alloy], 1175785.600, 1606275.040, 1291323.760, 348799.120, -44539.760, 468796.480, 593967.760, 700006.000, 604107.280, 127363.600, 263520.880, 255558.880, 315269.200, 182060.560, 68188.480, -64645.520, 297338.800, 350366.320, 148.960, 250731.280, 889346.800, 373329.280, 536551.840, 400590.160, 871390.480, 836850.640, 819766.480, 708406.480, 615013.120, 805376.320, 766010.080, 814479.520, 919469.680, 509311.360, 1083284.800, 990068.320, 1094798.560, 1401197.920, 1287166.960, 1276593.280, 1216792.960, 1282091.440, 1481670.400, 1626817.600, 1928608.960, 2476910.080, 2991696.400, 2141479.120, 1634456.800, 1769842.480, 765286.480, 1529517.040, 802902.880, 1299111.280, 704841.520, 584558.800, 441474.160, 645102.400, 618280.960, 186295.120, 321600.400, 431464.480, 560740.960, 645409.840, 477421.600, 717970.000, 805023.760, 797038.960, 827358.880, 940501.360, 853957.120, 889437.760, 770854.000, 865446.400, 1267294.480, 975950.800, 849679.120, 705191.200, 799896.160, 683128.000, 976696.240, 785228.320, 675802.720, 901633.840, 1050717.760, 1112615.440, 944719.360, 1250024.560, 1449261.040, 1180276.643, 1619932.000, 991798.072, 942051.520, 1028820.160, 954763.192, 583189.600, 966521.128, 958686.952, 879808.720, 885161.920, 1002269.200, 1177865.920, 726718.000, 1642290.160, 2035989.760, 2172975.040, 2214967.600, 993129.040, 900060.400, 962940.400, 898624.240, 715910.080, 860810.056, 975750.160, 1046454.064, 1258120.288, 1566846.784, 1763196.880, 2094652.480, 1616940.160, 1887637.528, 1697861.680, 1498606.480, 1727894.800, 1636554.160, 1722647.920, 1558998.376, 1442046.400, 1138343.440, 1477320.400, 1010771.200, 688137.040, 614256.400, 305278.960, 439804.720, 630745.816, 587605.840, 353162.800, 900286.480, 751023.040, 1166546.080, 845574.880
Photonic Metamaterials[Crystallite Alloy/Thulium Hafnite], 3502190.160, 2647943.520, 3636501.360, 4163013.360, 3551186.760, 3502559.040, 3120964.680, 3304756.320, 2469852.600, 2469716.040, 3721838.880, 3395252.160, 3067140.720, 2870325.120, 3720734.880, 3397128.600, 4268976.960, 3697259.520, 3438555.720, 4348746.720, 3680851.800, 4974153.360, 4509783.840, 3419164.800, 4239612.840, 3018180.600, 3270590.520, 3043908.480, 3490063.800, 3518843.040, 2613809.880, 2635707.240, 1878124.200, 1526175.240, 992685.600, -915064.320, -43288.560, -464338.680, -591047.760, -152160.600, 1136968.320, 928400.640, 1049084.400, 15042.120, 1268387.640, 2025961.560, 1326346.920, 2061575.880, 2609894.880, 3028312.920, 3626671.440, 2859286.080, 3442262.880, 4129172.880, 3952072.680, 2991228.840, 3764898.000, 4300485.480, 4381970.880, 3980487.960, 2954965.320, 3453092.520, 1305869.280, 926911.320, 86424.000, 1223445.720, 837491.640, 11991.120, 527811.480, 1401552.600, 205436.400, 862305.360, 393073.200, 324458.880, 145445.880, -254523.120, -66783.000, 170812.920, -1347092.400, 412014.720, -252617.026, -496201.080, 180526.560, 396772.363, 957899.040, 629730.360, 17182.560, 965891.909, 1065074.040, 293658.804, 1592679.120, 1453274.760, 1409928.240, 1337274.840, 1321063.320, 1412095.320, 3239176.920, 2729600.280, 3489611.400, 3443686.680, 3403749.720, 3471170.880, 3056209.440, 4015125.600, 2750397.840, 2265342.360, 3282469.560, 2253996.120, 1469767.920, 1968321.960, 2023263.480, 466111.920, 2242302.840, 1495060.080, 1900888.080, 1075098.000, 1791980.400, 2855191.920, 2330680.920, 1907136.840, 2035187.280, 2212717.440, 3262399.800, 3074269.800, 2868138.000, 4280958.720, 4053897.480, 2610675.240, 3336253.200, 3636179.160, 3157870.800, 2175879.840, 1524991.680, 1268895.120, 1777057.560, 1124700.120, 1598138.880, 1320419.400, 1420752.600, 746314.080, 1049589.120, -242820.240
Nanotransistors[Neo Mercurite/Platinum Technite/Sulfuric Acid], 3719926.611, 2474044.179, 3542961.459, 4502527.635, 4883359.904, 3005827.347, 3445362.752, 2399550.406, 2275799.456, 1863592.794, 2234682.618, 1984518.061, 622738.477, -264414.726, 701943.834, -665870.656, -1156212.256, -646371.750, 1144970.835, 804519.699, 853696.717, 577189.626, 1842171.718, 962756.288, 1687246.669, 596813.446, 1504728.416, 2022027.066, 1935257.504, 2749634.720, 2786236.678, 2582599.194, 2628130.765, 2687107.159, 2387057.708, 3013177.149, 2464880.699, 2990253.841, 2773764.322, 2889185.216, 1606501.952, 1669295.481, 758375.606, 1024847.425, 1496557.123, -947450.934, 788613.014, 46251.167, -357315.879, -82324.864, 316128.378, 181878.349, -3036278.387, 1108813.472, 1499408.480, 1755480.224, -2721573.856, 1866910.246, 1401825.114, 1029170.758, 547825.741, 801292.352, 302486.662, 691378.592, 586367.341, -487940.723, 1377707.110, 847675.827, 1425872.019, 1654571.706, 1840060.275, 1000036.909, 400357.530, -22709.382, 1521825.517, 369226.400, 320607.718, 130476.512, 393003.776, 823606.246, 1401577.184, 1347553.933, 1940537.907, 2109772.102, 2512388.576, 1978201.664, 2119948.736, 2547851.994, 2056693.011, 2344708.636, 2592846.483, 2854428.454, 3371124.685, 2834725.050, 4566966.253, 4423308.205, 3306173.485, 4192520.854, 5152881.553, 4058272.003, 3427117.197, 3569128.928, 3561622.152, 3168892.544, 2322234.174, 143857.664, 1365247.520, 917554.139, 112145.471, -57253.921, -968084.737, 532484.346, 1074477.035, 1344421.276, 25704.654, 1204308.193, 1317892.513, 866665.274, 405584.666, 1163948.922, -167473.665, 1526538.796, 1112349.661, 1891338.992, 2438525.168, 2378645.723, 1936891.115, 3590032.755, 2656519.990, 2653048.627, 2528495.084, 2183631.212, 3420752.317, 3373424.653, 2515810.035, 3069412.383, 2855074.112, 2352400.772, 5912024.864, 2611119.680, 1039851.196, 818795.251
Vanadium Hafnite, 2794424.640, 4540714.560, 1229966.880, 397848.960, -296339.520, 4200285.600, 4614110.400, 3679893.600, 3455686.080, 2941560.000, 3532424.640, 4131695.040, 3805177.920, 3521938.080, 2961802.080, 1971341.280, 5007167.520, 7854823.680, 3261738.720, 3938332.320, 1015684.800, 8985719.040, -438356.160, 8197928.160, 9581498.400, 547299.360, -598201.920, -135432.000, 8430438.720, 1055235.360, 5197133.760, 1381610.880, 3378344.640, 3351958.080, 2521361.760, 1314942.720, 1999522.560, 1979830.080, 1218584.160, 2281428.000, 959399.040, 2408687.040, 2781566.400, 2564747.040, 1720889.280, 1151582.400, -5533686.720, 1735726.080, -1099425.120, -1178140.320, -1105795.200, -4895829.600, -653994.720, -1323179.520, -1559558.400, -861616.320, 1327473.120, 1338792.000, 1782418.560, 3823952.640, 1453428.000, 6153417.120, 3947169.600, -5889638.400, 4829244.960, 5632433.760, 3646939.680, -5739448.320, -4577986.560, 2486915.040, 2060627.520, 2006279.040, 1416081.600, 3389011.680, 2838322.560, -1553108.640, -1828673.280, 2894308.800, 3066764.160, 3144582.720, 3395847.360, 3467278.560, 3939200.640, 654117.600, 1349616.480, 3185738.400, 3158513.280, 2305745.280, 4439335.680, 2237401.920, 3394809.600, 4342951.680, 4182142.080, 1908102.240, 4134029.280, 3706547.040, -364621.920, 3369341.280, 1211016.461, 4316122.080, 4572060.480, 1741807.200, -1525458.240, -1712113.920, -1750626.240, 1870763.040, 2313480.960, 2847906.240, 4816608.960, 4702643.520, 4533830.880, 1403734.560, 2095243.680, 4024430.880, 2577255.840, 3740972.160, 1476968.640, 713292.480, 3012707.520, -78450.720, 797417.280, 211968.960, -650670.720, 724975.200, -896894.400, 287925.600, -737009.760, -745361.760, -1052154.240, -714648.480, -1338472.320, -2988130.560, -2057962.560, -881731.200, -539273.760, -2669997.600, 824846.880, 1299240.000, -1231305.600, 1005685.440, 3620199.360, 2729025.600
Platinum Technite, 2343988.320, 3122953.920, 4930498.560, 3573810.240, 4266214.560, 1154847.360, 425890.080, 2451615.360, 8488064.160, 710985.120, 3533798.400, 4558210.560, 4497867.360, 9119222.400, 7018682.880, 5352051.360, 520346.880, 1813446.720, 2238329.280, 2174018.400, -2122969.440, 365928.000, 2642663.520, 2250959.040, 4625234.400, 497950.560, 511512.000, 5240236.320, 5791397.280, 7813346.880, 2412178.560, 460492.800, 335964.960, 6246924.000, 15188.160, -97548.960, 6158849.760, 7305284.640, 4197456.000, 433474.560, 757494.720, 7286503.680, 7076482.560, -3712401.600, -1562276.640, -388417.440, 5638311.360, 4670748.000, 793340.160, 2154186.720, 416988.480, 6172344.000, 10604860.800, -412568.160, 9093787.200, 7497476.640, 7754326.560, 8714404.320, 8114185.440, 7747365.120, 1581480.000, -678002.400, 6344408.640, 4321502.400, 3920234.880, -584998.080, 2806675.200, 5326773.120, 281364.480, 1120204.800, 1133914.560, 4620913.440, 3448996.800, 2858726.880, -1784866.560, -2617193.280, 834998.400, -5924760.000, 2330508.960, -4678436.640, 2858619.360, 2850292.800, 1496413.440, -207096.000, 1231279.200, 6777685.440, 1450073.280, 8066310.720, 7918742.400, 6466795.680, 7708740.000, 7959433.440, 6557518.560, 5203015.680, 4290511.680, 3170650.560, 4610115.840, 5694028.800, 3988506.240, 1396080.480, 2059914.240, 549611.040, 789319.200, -1980223.680, -3574948.800, -3046177.920, -810588.480, -2042752.320, -6377514.240, 1055250.240, -5621513.760, -1081838.880, -521000.160, -621466.560, -4817895.840, 66339.840, -19726.080, -153313.440, -3888035.520, 573628.800, -3639343.680, 861845.760, 571531.200, 354708.480, 287009.280, -1441389.120, 525720.000, 429587.040, 235656.480, -720246.240, -800565.120, -2151007.680, -1563386.400, -1991898.240, -2720260.800, -2681808.960, 829787.520, -8514241.920, -1200657.120, -2837731.200, -4508856.000, -5479341.120
Crystallite Alloy, 27088.320, -3204161.280, -1884981.600, 3696201.600, 86509.920, 1409384.160, -1945737.120, -1138739.040, -1490810.400, 588838.560, 1081651.200, 502439.040, 819327.360, 667819.680, -1167196.320, 424715.520, 959913.120, 594108.480, 629065.920, 3158219.040, -28390.560, -1247041.920, 2312116.800, 3321814.560, 3540927.360, 2501883.840, 3376073.760, 3453063.360, 2781955.680, 3310478.880, 2825369.760, 2273961.120, 2564860.320, 1855405.920, 1249959.840, -69544.320, 2156765.760, 1558086.240, 418271.520, -622266.240, -437304.000, -2054982.720, -374338.560, -1804264.320, -2533031.520, -3229591.200, -875958.240, -3777088.800, -1130392.800, -598828.800, -355919.040, -296280.480, 458718.240, -1634340.480, 1168029.600, 2793443.040, 2845129.440, 3469286.880, 3549599.040, 2299926.240, 635792.640, 1804995.840, -522204.480, 232293.600, -94808.160, 2577072.000, -2702232.960, -2761152.960, -1475810.400, 2801705.280, -1732365.120, 1870769.280, 2074728.000, 3556163.040, 2177512.800, 3322109.280, 3710885.280, -148491.360, 2859920.640, 4303328.640, 3486881.760, -587971.200, 631384.320, 3551042.573, -649029.600, -1212846.720, 3852949.440, -108080.813, -638447.520, -1286105.904, 1811384.640, 1629605.280, 2352773.760, -141038.400, 1749604.800, 1020499.200, 2604884.160, 2303488.320, 486636.000, 175596.480, 2696988.960, 5002819.680, 5431048.320, 530101.440, 5112682.560, 5290049.280, 5397580.320, 3744139.680, 4268669.760, 4144650.720, 4820290.560, 5087716.320, 5355561.600, 4655137.440, 5780811.360, 2663221.440, 2693134.080, 5018431.680, 5374502.880, 1053030.720, 4905318.720, 4828147.200, 1603042.080, 3940623.360, 1148382.720, 1172682.720, 464794.560, 591331.200, 455639.040, 841835.520, -687700.800, -1625283.840, -1910944.320, -2133307.200, 1841162.880, -2356534.080, 922115.040, 549543.840, 1458489.120, 568980.480, 832200.000, 540246.720
